,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Label,B,B,C,A,C,A,B,A,A,B,B,A,C,B,A,B,C,B,A,C,C,B,B,A,B,B,A,B,A,A,C,B,C,C,C,C,B,A,C,B,A,C,A,C,C,C,B,B,B,C,A,C,C,A,B,A,B,B,A,A,B,C,C,C,B,B,B,B,C,A
['1+763'],8396.299,0.0,10174.636,8967.306,11806.558,16680.586,21233.371,20809.343,0.0,32475.17,22587.358,30795.945,40202.694,0.0,0.0,4658.752,16717.313,0.0,2491.508,33693.07,22560.731,15658.146,20693.911,19358.035,0.0,0.0,26793.668,0.0,16434.565,9059.55,35479.006,18831.571,48223.127,48633.672,54060.374,63857.253,18925.599,22220.353,66467.707,0.0,31757.079,23231.736,21929.299,33499.554,43959.757,84103.994,15739.33,37612.524,29579.447,92419.494,50589.082,81150.614,114829.912,71911.203,46073.738,161295.258,0.0,3039.998,0.0,0.0,0.0,0.0,0.0,0.0,4847.273,0.0,4892.536,1405.251,0.0,15935.477
['1+764'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13302.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52893.099,64691.439,0.0,53305.036,64724.384,0.0,24184.172,50757.305,46288.144,61499.958,0.0,7860.327,13144.432,0.0,0.0,0.0,37190.696,23915.599,246623.017,125835.783,134950.909,128829.172,14374.316,0.0,0.0,34698.737,0.0,56068.653,54916.912,84519.032,81552.178,67157.86,71788.55,49985.327,78216.2,86771.994,157002.111,159683.907
['1+765'],12737.434,8013.886,7258.103,32624.846,25876.257,7356.296,15778.682,21698.994,7211.261,0.0,8469.747,0.0,35238.383,0.0,13990.031,0.0,15931.582,25949.427,5881.559,0.0,7990.432,10701.34,29322.294,9399.616,12109.115,0.0,3835.582,17869.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.504,0.0,0.0,0.0,0.0,0.0,13787.797,0.0,10664.623,0.0,0.0,0.0,0.0,11454.036,0.0,0.0,0.0,0.0,0.0,0.0,7889.072,5185.513,4766.371,2873.796,0.0,0.0,16876.081,13286.284,0.0,0.0,0.0,0.0,0.0,0.0
['1+766'],24465.641,23678.779,19142.102,29610.366,27198.598,30351.039,29668.069,31760.003,67271.346,47912.301,47857.906,43715.487,0.0,14577.169,64083.446,73485.001,38519.397,56295.189,53582.885,35547.079,36282.486,46885.351,0.0,56780.606,24400.0,0.0,49277.665,39659.628,19496.216,21696.256,11893.684,0.0,8145.416,14860.983,15708.903,10996.475,31270.448,0.0,0.0,0.0,11191.75,0.0,30106.881,35019.32,0.0,0.0,21854.242,26671.916,24863.245,0.0,0.0,0.0,0.0,34753.145,0.0,25821.756,12315.566,0.0,13412.966,0.0,0.0,13392.024,13050.07,0.0,16098.853,14654.939,10096.058,15007.865,21722.846,13595.632
['1+767'],14974.415,0.0,68420.184,44549.14,15620.254,72610.293,15239.074,44257.002,12363.511,56054.884,59564.646,0.0,75263.726,0.0,12242.876,74519.386,68750.676,30043.606,61440.735,61682.217,59166.623,23768.049,51950.964,0.0,55757.904,0.0,37231.813,0.0,0.0,20166.045,9140.637,18082.549,0.0,0.0,52720.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+768'],0.0,10417.533,0.0,0.0,16723.82,8517.218,3684.496,3597.594,3478.058,0.0,3573.469,0.0,7235.95,0.0,10951.292,261948.775,0.0,7626.04,0.0,0.0,43166.812,15800.247,350732.892,28601.974,10183.296,0.0,0.0,220631.858,1760719.9,1169345.33,697778.071,542399.512,715020.969,637931.606,619282.446,571469.754,560508.499,664003.302,592171.026,284134.22,186956.784,558200.748,755648.598,471526.855,796238.592,1335933.11,252236.892,163101.576,126735.971,757604.917,776590.245,495516.688,555451.807,568748.622,292973.39,371798.617,127018.599,104812.721,85273.514,0.0,93012.465,23347.35,0.0,0.0,14533.597,21769.267,22863.903,25739.161,10784.682,0.0
['1+769'],38351.074,29075.494,32667.44,32020.696,38262.915,36783.995,39318.178,37161.867,44824.68,42022.803,46347.609,42550.016,22190.08,5984.246,38998.38,10280.696,20428.047,36685.22,39211.538,34276.942,37473.241,24005.817,40046.77,32398.246,34701.821,0.0,31112.869,36202.736,0.0,28245.405,18812.395,15132.91,10411.377,26782.911,23530.334,29936.49,28130.024,0.0,20771.4,26955.521,18521.056,29067.162,0.0,0.0,0.0,11916.303,0.0,29139.22,0.0,0.0,0.0,29935.626,23406.296,28288.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20037.612,0.0,0.0,9187.509,22722.392,0.0,39693.077
['1+770'],24358.273,21002.531,24880.484,22131.614,37560.408,22901.895,10596.056,14895.048,8885.307,0.0,0.0,0.0,49896.292,0.0,28195.263,38210.602,50335.533,27828.083,13746.087,47556.273,36831.648,31612.605,21037.523,0.0,27112.912,0.0,24313.229,20539.187,8308.373,14190.03,31524.385,0.0,32902.652,33575.987,30290.033,30945.993,5295.397,7044.125,30872.622,3908.79,0.0,34506.95,33951.575,56693.804,56000.962,61188.768,5609.895,0.0,3902.188,61823.16,0.0,58619.344,69192.057,0.0,0.0,0.0,7816.845,8485.603,8910.473,8674.594,7713.029,30842.316,28329.846,24560.436,0.0,0.0,4205.45,7865.527,32113.338,0.0
['1+771'],3483550.15,3575360.76,4763913.6,3224970.27,4970063.77,3189475.33,2517626.36,2375620.77,1990003.04,1672383.86,2090203.65,1924243.62,5267339.02,72648.42,2762266.51,2827596.01,2898604.73,2715228.67,2696803.05,2446509.42,2234159.71,3296028.35,3120870.4,3359224.46,3263068.24,1285699.27,3237190.63,3296114.15,1276135.8,1408468.01,2161324.32,1282758.62,2235492.65,2112366.19,2190702.2,2052562.32,793594.04,978241.254,1773281.97,937754.507,712916.007,941702.754,1954393.93,2328236.72,2545761.48,3086658.57,1134413.1,1014694.95,937255.646,2290318.15,958247.47,2017353.2,1905061.38,954573.376,708062.277,444771.21,1454578.28,1567602.11,1516092.44,1241112.05,1535050.41,3623112.25,3934483.72,3260323.77,1048026.33,1237151.96,1091069.74,1155674.91,3695925.12,1127152.78
['1+772'],3433443.39,3202714.45,3251582.65,3011264.68,3574513.21,3349735.38,3341381.79,3587780.23,3094471.9,3501099.45,3169914.74,3710050.51,4408668.09,903639.247,1337042.58,4853448.59,4372938.15,4512496.73,3402971.09,4815088.91,4510913.04,3931008.32,0.0,2127547.54,4631693.65,228605.832,1509715.78,4519913.29,2513773.35,2558157.88,2660301.09,2940386.59,2808159.55,2688358.66,1049921.95,3155477.37,3329141.13,3110591.33,2998215.54,3440742.51,3355110.01,3262760.57,3406295.89,3307595.2,3458950.72,17785.158,3545526.62,3342824.64,3376903.46,3693193.63,0.0,4415671.83,4528547.16,5290573.81,4213426.91,0.0,2577761.92,2008073.07,2876941.38,2958455.32,2681475.49,2966618.67,3166430.55,2746685.76,2840093.82,2781150.03,3023838.15,3084309.46,3302877.71,3345936.1
['1+773'],414237.039,491980.594,365595.924,634981.889,660050.673,913911.901,164570.316,294419.125,116661.963,142937.325,162581.754,238240.972,179499.878,0.0,475767.879,277499.499,359533.949,261132.45,750331.407,474681.301,174690.352,165860.22,148991.242,196318.613,135646.001,0.0,188517.593,466337.084,208196.264,131150.712,82276.739,233712.227,162350.599,250720.836,46079.738,195551.236,37389.445,0.0,83459.091,44324.312,154307.723,100511.848,158293.456,64538.45,0.0,230829.966,241474.9,312147.421,72825.902,104533.054,501547.134,0.0,145766.777,239087.575,0.0,0.0,164322.123,284715.258,130727.733,137083.638,323971.727,212664.187,111314.536,62729.474,212543.73,95406.713,112502.476,105363.614,104679.907,0.0
['1+774'],7406.648,12463.656,0.0,0.0,27953.541,42379.882,38322.974,25961.134,0.0,22504.045,0.0,7092.943,35365.304,0.0,0.0,0.0,2356.439,0.0,29582.522,4267.699,3523.971,17122.27,10714.928,12153.574,0.0,0.0,24068.959,18555.73,16549.988,5041.934,1480.858,5115.982,2888.343,2481.732,2435.25,10709.899,3996.229,7265.383,0.0,17406.634,34801.01,11289.459,12357.575,0.0,0.0,3554.26,15085.105,20627.33,0.0,8983.447,0.0,22245.888,28784.258,62983.643,4536.738,0.0,38403.698,43806.489,39707.466,54698.755,14266.297,19190.595,12419.905,15528.853,17088.416,33601.978,40618.681,55793.025,29797.67,50251.089
['1+775'],369.543,158.394,249.977,7045.179,12852.413,0.0,2875.776,6579.953,956.585,579.061,0.0,1565.622,10975.517,1011.875,6575.163,185.672,0.0,5974.394,54.422,11341.436,23205.206,5752.628,234.097,5409.266,0.0,0.0,8642.78,6626.441,0.0,2220.628,9537.99,0.0,14613.548,0.0,16961.275,19928.372,0.0,0.0,13144.785,0.0,0.0,19915.443,0.0,10413.931,29196.864,1665.423,0.0,0.0,0.0,0.0,0.0,26426.834,34927.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4004.529,0.0
['1+776'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12632.031,0.0,0.0,0.0,0.0,90175.793,0.0,39444.694,148206.997,25605.812,23338.032,0.0,318946.126,629487.105,280351.987,0.0,0.0,0.0,171752.162,499750.046,397120.053,0.0,30387.46,119870.286,220027.971,99447.485,84225.365,78047.506,92552.739,26005.639,131258.652,347921.193,136211.147,76918.921,76196.543,216391.194
['1+777'],86174.889,75178.178,73665.835,53742.281,64572.429,110798.309,119365.77,150863.562,128125.579,153982.57,146575.791,145656.703,128440.687,0.0,100864.057,126369.333,86313.848,78065.356,92661.683,14794.298,104714.553,113702.562,99820.891,113562.782,130864.473,0.0,130386.847,122284.256,73401.111,64969.848,62652.767,59701.214,87853.269,94233.95,40756.539,56149.563,0.0,113341.897,97944.602,135381.055,127476.866,131445.741,142894.793,213331.124,132915.085,312517.258,329851.681,268089.354,288090.534,213039.887,0.0,370489.875,397693.505,735145.157,434959.048,0.0,71275.516,57511.495,0.0,56546.965,80372.413,61925.069,30511.929,54278.943,120467.04,108512.498,100356.165,68786.716,107493.627,210690.787
['1+778'],33136.15,16182.089,0.0,13492.667,0.0,15458.527,9104.277,0.0,12437.496,7375.323,15130.674,17449.527,3712.39,0.0,13081.095,17715.714,0.0,25803.649,0.0,0.0,0.0,17842.622,18438.476,9922.943,26044.612,0.0,0.0,0.0,2764.464,3609.74,0.0,0.0,0.0,0.0,0.0,0.0,14245.027,0.0,0.0,9955.064,0.0,0.0,18706.179,2817.571,0.0,0.0,10929.083,9955.854,10841.261,0.0,22272.745,0.0,0.0,0.0,0.0,10210.536,0.0,12963.552,0.0,11112.664,12035.565,0.0,0.0,0.0,3424.751,0.0,8323.169,9727.525,0.0,13748.996
['1+779'],7995.228,22334.483,28770.111,12491.57,0.0,23590.353,22529.825,12861.587,12514.981,4916.729,17635.619,12414.006,33860.407,534.071,16386.068,23453.339,33503.678,17262.139,0.0,0.0,35245.128,25011.229,12007.446,29495.445,33877.806,0.0,0.0,0.0,18047.229,17776.145,25951.407,15949.287,26653.807,28205.296,30086.436,29060.813,11477.607,13011.657,27968.623,11801.103,9648.204,50556.44,32573.538,39494.85,45049.285,40686.681,0.0,5705.257,11136.554,48716.966,9592.719,48485.872,56967.407,6216.466,0.0,10325.76,10829.844,9416.923,14692.836,4241.019,9411.396,23880.946,29831.203,18807.599,9127.359,4642.745,12255.191,12036.723,29515.507,15156.348
['1+780'],0.0,0.0,0.0,41982.943,51010.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14834.183,0.0,18449.524,24165.482,0.0,53320.335,128921.961,0.0,19814.226,7359.249,70847.935,44130.178,26646.308,35466.68,0.0,8466.711,0.0,25366.218,29489.311,12674.499,22262.235,30932.838,3553.939,38554.678,14799.938,17110.265,20133.714,0.0,5196.381,9515.124,5226.471
['1+781'],43008.19,8683.488,0.0,40515.358,0.0,41296.534,24455.996,0.0,14263.016,0.0,8642.637,7267.272,0.0,0.0,8714.053,11732.65,16772.044,9295.033,56631.877,0.0,0.0,0.0,19496.204,28357.656,0.0,0.0,14559.931,46732.69,6516.654,7827.898,4815.713,0.0,27300.183,17865.762,0.0,11384.777,4515.914,8473.053,5931.912,16501.019,14054.647,15220.875,42084.467,47279.296,0.0,48022.62,0.0,0.0,15181.454,55235.168,0.0,59033.803,58410.915,51582.682,15508.405,0.0,16537.907,0.0,18558.596,0.0,30240.122,26142.561,26827.47,25576.137,19298.246,25950.595,35887.528,19207.574,0.0,0.0
['1+782'],694000.722,671568.826,456000.092,583161.45,609217.629,524152.112,840662.21,480563.843,353017.462,0.0,474916.233,482629.788,501174.398,262792.441,268629.389,338523.918,397148.638,0.0,299906.04,146108.479,283306.61,269903.334,283269.848,219867.599,237909.335,153669.825,369449.506,242423.108,158508.628,140410.599,98653.619,241165.973,145177.195,105222.029,91149.149,113757.298,142722.582,112493.059,149797.103,181581.915,10645.964,146852.295,289408.457,114048.566,234441.349,309501.752,249517.558,187189.109,144173.554,117649.759,491211.401,78483.718,38790.437,530188.364,138793.214,19378.759,144546.171,139049.232,83300.471,134187.925,160443.518,45607.625,132877.61,78535.78,0.0,60588.364,107018.629,117228.936,65888.002,133924.248
['1+783'],20547.837,9034.859,0.0,19302.367,0.0,17075.162,41279.654,40190.945,52289.958,39696.186,44567.369,39441.027,0.0,0.0,0.0,6479.592,0.0,0.0,0.0,0.0,0.0,22663.439,8393.98,9054.571,21432.395,0.0,0.0,11773.138,19446.579,14711.921,0.0,9094.278,0.0,0.0,0.0,0.0,16617.147,26015.622,0.0,29462.063,32450.103,0.0,25993.863,0.0,4121.109,0.0,63890.339,57040.737,60359.775,0.0,0.0,0.0,0.0,57526.948,64027.245,0.0,5252.395,12562.763,0.0,11927.155,11191.852,0.0,0.0,0.0,9675.887,17806.122,11034.126,15241.235,0.0,10578.288
['1+784'],0.0,14104.773,28020.055,0.0,0.0,8468.811,0.0,0.0,21362.179,9753.012,11073.302,0.0,0.0,146520.829,10057.476,9869.452,0.0,11477.967,0.0,0.0,11095.052,0.0,8958.794,26603.412,28605.435,13254.781,0.0,20412.492,5196.321,7384.016,6883.807,6148.507,4706.165,10604.887,5488.947,0.0,0.0,0.0,0.0,9125.833,7964.845,0.0,9553.523,8290.489,10506.611,11534.729,16039.55,27942.114,9284.967,13023.399,0.0,4516.296,6049.523,0.0,16694.338,0.0,0.0,7862.362,0.0,0.0,6443.048,0.0,6856.071,0.0,0.0,6157.536,0.0,0.0,0.0,0.0
['1+785'],10464.58,20067.109,27298.802,31036.062,21333.977,21885.175,0.0,36571.556,41312.528,0.0,65005.6,59885.216,36533.118,0.0,15567.23,18734.13,43874.53,16901.262,36102.688,47637.656,0.0,34124.512,47797.056,55658.476,55271.4,0.0,63710.019,40708.272,35750.921,35479.381,26580.87,17484.405,39705.597,36861.012,37192.574,0.0,66760.509,55559.59,35823.678,51459.538,35137.817,43169.62,68897.593,75638.137,40348.352,62118.781,122758.773,122277.364,76419.6,11377.003,237420.866,0.0,0.0,217761.027,84860.286,0.0,28009.197,35966.731,32162.781,22912.023,33154.682,15141.606,11454.292,23537.129,55119.8,26420.618,27202.132,0.0,25389.117,38037.179
['1+786'],83273.649,192440.323,133886.01,148731.877,150610.358,83294.011,47810.624,0.0,0.0,218656.016,12661.776,135839.196,146780.862,0.0,43726.436,72193.158,74030.564,54656.921,0.0,17701.547,21990.294,29462.12,237409.319,45681.709,27047.808,0.0,0.0,48300.876,46871.706,0.0,0.0,17029.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4438.037,0.0,0.0,0.0
['1+787'],181602.399,168971.707,0.0,169249.852,0.0,165202.159,291238.124,145724.557,432686.241,635497.075,341378.688,477267.386,0.0,46736.302,72832.966,103066.95,7400.677,88968.246,94266.441,12258.552,6688.997,127563.11,137068.988,176817.118,171736.023,0.0,107502.926,94933.087,103080.118,90307.341,0.0,150933.088,0.0,0.0,0.0,0.0,334024.698,269546.534,0.0,277649.877,347357.176,12724.321,153725.816,11151.269,5839.978,6551.47,386153.573,402427.738,459483.939,0.0,896646.632,22534.328,6637.991,823451.232,561054.809,0.0,126725.703,142592.678,134044.525,150056.635,170305.144,0.0,0.0,0.0,168915.686,149332.594,188291.365,123282.019,0.0,237886.863
['1+788'],758413.041,495625.309,375518.438,1835489.88,2408720.81,265182.123,1000457.4,540650.779,1016704.22,577735.785,512096.307,528945.998,396955.748,22080.094,285437.875,89729.307,217780.817,165933.173,0.0,0.0,218382.972,73789.187,132640.576,141983.616,0.0,0.0,1472449.35,1545394.41,103943.143,391436.204,104308.062,0.0,0.0,0.0,0.0,98118.684,0.0,0.0,95089.694,33382.742,129617.298,0.0,88896.881,0.0,1223519.22,888070.759,105545.662,0.0,0.0,383596.152,0.0,0.0,0.0,0.0,156080.458,0.0,0.0,90406.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69642.47,0.0,0.0,0.0,0.0
['1+789'],11125.891,11556.756,0.0,11287.076,0.0,10379.794,12288.246,9941.704,13461.579,0.0,14433.858,7156.706,0.0,0.0,7987.12,8254.814,0.0,16366.304,9983.013,0.0,0.0,10992.592,13306.096,6512.853,14902.686,0.0,10418.107,13000.708,8295.042,9051.351,0.0,8165.193,0.0,0.0,0.0,0.0,11924.075,8070.666,0.0,5653.205,0.0,0.0,0.0,0.0,0.0,0.0,19539.684,13702.039,16051.467,0.0,19278.164,0.0,0.0,21205.426,16078.449,67831.388,12994.132,8597.372,4963.163,8483.235,0.0,2652.115,0.0,0.0,4897.162,5712.63,10142.062,5870.795,2538.943,9151.816
['1+790'],92559.948,86144.147,101348.642,104101.578,89198.614,99023.709,86853.587,93628.819,79230.796,80114.048,49845.877,87193.942,123220.819,7560.719,107330.458,120173.544,124025.077,103106.155,119034.099,131830.486,129972.375,115608.467,84641.752,92912.171,99556.428,0.0,123389.008,107771.457,82488.807,72034.622,92758.694,88386.62,101781.084,143401.772,110016.6,130896.117,122200.788,86372.032,125042.471,94729.612,115878.899,150568.5,125242.957,179100.606,129016.752,133025.288,90175.9,90274.246,89545.214,112900.392,100000.113,121736.513,149205.682,170004.259,183775.608,0.0,0.0,142709.846,79321.505,168652.822,103347.095,108784.306,115523.227,101100.11,94432.304,54252.09,82412.648,81827.973,121459.441,91763.885
['1+791'],5858421.11,429596.335,181816.645,497422.618,647147.146,365790.893,544973.955,275872.233,496666.442,442655.91,277714.738,329963.089,181602.785,0.0,552828.987,259285.665,96114.89,233615.867,187073.359,173743.277,125884.5,192619.478,246857.568,146182.922,0.0,0.0,365361.26,235441.274,193690.326,156483.723,124093.994,96683.441,46508.316,108402.899,136240.317,148297.321,122122.126,109655.24,69630.498,85847.713,139916.174,29237.867,102775.675,44351.984,433693.623,648492.944,187216.911,121866.188,104797.116,23082.666,0.0,6298.489,8388.024,247903.32,139322.775,0.0,46174.466,83627.456,54163.61,71130.627,77511.616,7600.407,7529.54,5677.388,58085.679,114354.461,78340.462,38749.472,30377.521,51495.572
['1+792'],0.0,8272.71,0.0,27548.224,0.0,17804.488,22609.957,58499.057,23111.31,28130.359,21611.41,18913.801,2826.297,85688.03,4709.521,4937.993,0.0,6365.888,0.0,0.0,0.0,3641.259,8200.845,0.0,10822.502,5502.116,0.0,15276.65,0.0,5994.018,0.0,0.0,0.0,0.0,0.0,0.0,20406.954,9315.509,0.0,9942.613,32598.145,0.0,15192.487,15683.306,6004.296,0.0,14524.328,19128.708,20002.174,9817.256,2440.695,3663.529,2514.128,16702.785,59175.228,0.0,42210.621,30807.743,25693.628,46352.886,39440.694,0.0,0.0,0.0,33237.207,49010.407,12632.935,7789.77,0.0,6133.939
['1+793'],0.0,15846.386,0.0,0.0,0.0,0.0,20143.32,11918.344,10118.734,19628.316,8262.094,22045.613,0.0,0.0,3327.062,0.0,0.0,0.0,4768.552,0.0,0.0,7740.006,0.0,5905.418,0.0,0.0,8042.736,0.0,6287.816,0.0,0.0,0.0,0.0,0.0,1426.014,0.0,0.0,14822.269,0.0,7552.789,18313.576,0.0,8046.653,0.0,0.0,0.0,0.0,0.0,7990.856,0.0,0.0,0.0,0.0,31259.538,0.0,0.0,0.0,8002.569,0.0,0.0,0.0,0.0,0.0,0.0,8346.042,0.0,8560.014,11110.254,0.0,13450.741
['1+794'],0.0,47562.394,50227.382,61264.457,53436.395,0.0,45458.546,70018.745,90045.791,78245.411,77907.992,106292.122,132288.453,0.0,70915.965,64790.26,55967.455,91758.085,62884.779,58458.893,54012.711,87003.956,0.0,88039.501,125337.481,0.0,137413.674,108242.735,37406.262,30195.925,29883.344,50414.63,30663.496,0.0,35412.023,39652.504,47832.284,42106.163,41703.622,49064.467,66081.977,42811.399,33324.943,39218.393,41113.259,34813.049,26218.169,16832.25,41070.631,37141.878,33585.256,47078.799,86162.166,105208.277,84765.22,13873.871,36560.127,39183.15,32908.221,57556.277,35786.199,31872.775,49828.835,46813.303,54645.016,52903.209,59507.178,46233.082,55140.437,61614.836
['1+795'],50867.833,119183.793,45193.864,48261.339,46538.14,61108.036,53799.389,53582.975,24532.358,53599.606,50844.55,54387.913,55752.164,0.0,61783.663,52781.602,48306.336,63271.172,40834.458,42875.196,54680.449,45351.535,44255.608,47879.725,54510.646,0.0,54596.746,54443.825,38031.583,31738.814,37971.004,33043.445,41598.478,37725.019,44376.936,33842.316,28054.36,27359.682,42761.667,41912.248,30241.747,40428.592,80316.504,77133.998,49464.646,90695.72,61576.466,58353.868,62428.678,74381.327,0.0,42160.531,76126.687,73820.389,0.0,0.0,39754.285,34353.492,36532.992,38186.995,29515.706,21972.479,17224.098,22941.021,26070.558,17288.895,36254.299,36173.562,26559.657,41920.204
['1+796'],0.0,14551.489,0.0,0.0,6878.81,0.0,0.0,20364.15,13707.78,14461.862,19302.604,13521.423,15924.184,0.0,0.0,0.0,0.0,0.0,0.0,4665.544,0.0,12282.399,0.0,8343.51,10994.973,0.0,12924.438,13629.556,12443.077,12237.122,0.0,12740.754,12126.869,7946.706,7548.876,9974.616,14280.944,14934.772,13715.924,16072.848,18953.025,7164.063,0.0,0.0,0.0,0.0,27499.206,33464.601,42029.139,33085.186,103123.913,27672.068,33245.998,109043.528,56219.172,0.0,5687.517,7369.732,0.0,0.0,5931.659,0.0,0.0,0.0,21321.484,20395.431,27605.373,32072.635,13011.884,37760.113
['1+797'],1053294.35,744253.777,600685.968,908135.641,1294918.49,857839.41,1295024.99,776918.023,1004000.76,725664.697,698177.817,982247.274,655332.014,0.0,725482.859,642591.33,308846.476,395806.72,348020.778,231398.7,278561.387,171182.93,303868.683,212365.785,291012.574,0.0,670173.7,595521.676,132012.206,114283.133,61519.037,38880.9,25162.242,129715.811,28299.602,164125.707,204366.137,220868.395,131396.837,123469.278,152198.647,141667.281,159600.45,127785.402,595257.172,832198.286,207310.021,183070.432,150469.381,393707.543,12644.295,70137.654,156462.123,430353.338,271178.084,0.0,147092.715,154665.14,93591.018,58596.281,49222.937,125746.025,52770.277,33741.203,80954.106,169553.697,134505.188,68790.526,32277.439,62652.928
['1+798'],12561.939,32422.165,15485.38,43762.843,0.0,51983.918,0.0,59334.189,0.0,131329.393,85169.138,115710.423,35201.051,5269.076,47370.683,73665.448,49614.524,56490.878,66156.668,57583.491,59085.349,54900.459,80607.092,84003.321,80640.257,0.0,79236.772,98579.202,51943.511,55667.723,28969.724,65473.612,30516.321,40590.368,38800.898,39298.76,145504.018,123292.924,0.0,128283.965,145409.573,39106.348,76765.946,44550.467,36464.469,45026.971,250548.313,199491.897,0.0,7103.224,0.0,0.0,69294.594,338779.089,298414.512,0.0,20442.929,36711.461,22424.946,5675.585,42544.062,6409.75,8997.781,4050.025,70371.502,76011.874,72553.121,91880.751,6758.678,129767.689
['1+799'],420989.32,506149.465,149191.851,579442.245,161820.233,539026.176,409604.921,805937.698,687711.195,907328.361,903305.565,998790.17,139741.831,0.0,149767.791,330722.908,189930.876,412007.319,396333.782,196682.894,288900.403,660624.158,588006.077,660939.328,451507.873,0.0,463356.931,693560.661,293782.576,285759.374,71339.757,236448.55,187717.79,0.0,144069.204,207810.491,215510.736,349294.16,198602.681,334506.294,381162.872,69207.931,527438.718,396216.683,321175.66,602411.539,975979.198,912393.934,749277.258,516724.1,2211635.64,343716.448,472133.792,1321634.43,1199354.14,1306987.71,510124.917,541782.507,687593.391,751803.722,758444.07,72303.844,178007.643,155211.202,1126980.93,1093433.93,1197793.71,1615072.68,167911.806,1305307.3
['1+800'],23750.205,28755.553,0.0,61067.894,57150.374,61797.25,0.0,76503.679,78348.718,70944.246,72588.561,0.0,99604.981,0.0,55205.828,68532.753,83280.843,0.0,68610.96,80683.762,76167.858,68356.92,29153.049,74109.5,49841.974,0.0,83878.934,73022.417,61910.531,66453.557,74503.108,66626.414,73202.537,80872.325,79454.665,80351.734,52257.415,0.0,55919.434,62122.13,40638.771,65536.129,102000.8,107419.985,102888.263,31489.043,89328.781,90540.629,58969.86,123345.864,99764.443,104429.396,125092.048,27848.372,0.0,71724.523,39828.2,0.0,51091.585,20432.503,31460.608,89249.969,91933.733,91554.898,58345.972,60777.713,62502.562,54260.548,131720.475,69580.19
['1+801'],0.0,0.0,0.0,0.0,38197.604,0.0,0.0,0.0,0.0,0.0,0.0,62353.016,17801.07,0.0,24348.748,21488.943,46566.166,0.0,23190.029,0.0,47536.671,24245.97,23965.441,26908.249,0.0,0.0,0.0,24751.427,81174.696,88662.682,64291.541,98762.823,83975.341,0.0,38438.323,40972.619,0.0,20357.45,0.0,48358.906,0.0,17290.931,88276.016,48117.191,115792.934,0.0,0.0,77273.614,0.0,76816.341,0.0,56454.642,47329.124,38078.95,52031.407,0.0,0.0,0.0,12386.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28068.263
['1+802'],258035.782,200614.887,230690.734,276437.647,320444.696,246065.558,295780.602,222521.682,384241.071,266401.379,224149.526,240616.041,221791.82,6323.595,240859.659,206190.965,168760.436,182748.72,181570.86,188042.231,183278.034,153731.758,206283.143,195069.427,156784.819,0.0,232520.561,254236.42,196386.869,181747.906,163260.48,156970.766,154063.671,188066.911,33203.472,51163.129,146988.945,186198.129,140196.534,148900.143,77197.262,78506.734,188276.415,140461.864,355163.549,173000.219,82143.678,172093.173,78624.482,210306.629,0.0,86285.779,69998.975,272264.393,64234.882,52642.656,42123.839,124513.258,49645.725,53912.727,50227.689,68282.224,54786.694,47150.559,81430.462,58669.006,58704.838,37995.149,41149.639,67491.58
